1990-01-11	80.000	1	75.000	1	60.000	1	60.000	1	60.000	1	60.000	1	65.000	1	65.000	1	70.000	1	130.000	1	125.000	1	115.000	1	105.000	1	90.000	1	90.000	1	90.000	1	85.000	1	70.000	1	60.000	1	60.000	1	75.000	1	85.000	1	85.000	1	80.000	1
1990-01-12	80.000	1	85.000	1	95.000	1	90.000	1	85.000	1	90.000	1	95.000	1	125.000	1	120.000	1	120.000	1	130.000	1	135.000	1	130.000	1	110.000	1	100.000	1	95.000	1	85.000	1	65.000	1	55.000	1	50.000	1	60.000	1	65.000	1	70.000	1	70.000	1
1990-01-13	90.000	1	80.000	1	55.000	1	50.000	1	50.000	1	45.000	1	40.000	1	50.000	1	45.000	1	50.000	1	50.000	1	55.000	1	65.000	1	80.000	1	75.000	1	70.000	1	65.000	1	65.000	1	65.000	1	60.000	1	60.000	1	60.000	1	50.000	1	55.000	1
1990-01-14	60.000	1	45.000	1	40.000	1	45.000	1	40.000	1	40.000	1	40.000	1	50.000	1	50.000	1	40.000	1	40.000	1	50.000	1	55.000	1	65.000	1	55.000	1	50.000	1	50.000	1	55.000	1	60.000	1	55.000	1	50.000	1	50.000	1	60.000	1	70.000	1
1990-01-15	60.000	1	50.000	1	55.000	1	60.000	1	50.000	1	40.000	1	40.000	1	40.000	1	40.000	1	50.000	1	40.000	1	30.000	1	40.000	1	40.000	1	40.000	1	40.000	1	40.000	1	35.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	35.000	1
1990-01-16	30.000	1	30.000	1	35.000	1	40.000	1	45.000	1	45.000	1	45.000	1	50.000	1	65.000	1	90.000	1	90.000	1	80.000	1	45.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1
1990-01-17	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	30.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	15.000	1
1990-01-18	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-01-19	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-01-20	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-01-21	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-01-22	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-01-23	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	25.000	1	35.000	1	45.000	1	65.000	1	45.000	1	50.000	1	55.000	1	50.000	1	50.000	1	35.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1
1990-01-24	15.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	30.000	1	30.000	1	40.000	1	30.000	1	20.000	1	40.000	1	55.000	1	60.000	1	60.000	1	45.000	1	30.000	1	30.000	1	25.000	1	35.000	1	35.000	1	30.000	1	20.000	1	20.000	1
1990-01-25	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	25.000	1	60.000	1	55.000	1	40.000	1	40.000	1	50.000	1	40.000	1	40.000	1	30.000	1	35.000	1	30.000	1	40.000	1	45.000	1	60.000	1	50.000	1
1990-01-26	40.000	1	35.000	1	30.000	1	40.000	1	20.000	1	15.000	1	20.000	1	25.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	10.000	1	10.000	1	10.000	1
1990-01-27	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	25.000	1	35.000	1	35.000	1	35.000	1	25.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	25.000	1	20.000	1	20.000	1	10.000	1	10.000	1
1990-01-28	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	25.000	1	35.000	1	40.000	1	40.000	1	40.000	1	35.000	1	35.000	1	25.000	1	20.000	1	30.000	1	30.000	1	30.000	1	30.000	1	40.000	1
1990-01-29	30.000	1	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	30.000	1	25.000	1	20.000	1	20.000	1	20.000	1
1990-01-30	15.000	1	10.000	1	10.000	1	15.000	1	15.000	1	15.000	1	20.000	1	25.000	1	30.000	1	30.000	1	35.000	1	40.000	1	35.000	1	30.000	1	30.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-01-31	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	35.000	1	55.000	1	50.000	1	50.000	1	40.000	1	40.000	1	25.000	1	20.000	1	20.000	1	25.000	1	20.000	1	20.000	1	15.000	1	10.000	1	15.000	1
1990-02-01	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	30.000	1	25.000	1	30.000	1	30.000	1	30.000	1	35.000	1	40.000	1	35.000	1	20.000	1	20.000	1	20.000	1	30.000	1	30.000	1	30.000	1
1990-02-02	30.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	25.000	1	35.000	1	45.000	1	50.000	1	35.000	1	30.000	1	30.000	1	30.000	1	30.000	1	15.000	1	10.000	1	20.000	1	20.000	1	10.000	1	20.000	1	10.000	1
1990-02-03	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	25.000	1	30.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-04	15.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-05	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	35.000	1	50.000	1	50.000	1	55.000	1	40.000	1	30.000	1	60.000	1	70.000	1	75.000	1	60.000	1	55.000	1	40.000	1	40.000	1	30.000	1	30.000	1
1990-02-06	30.000	1	30.000	1	25.000	1	20.000	1	20.000	1	25.000	1	30.000	1	35.000	1	55.000	1	90.000	1	145.000	1	140.000	1	90.000	1	60.000	1	60.000	1	55.000	1	50.000	1	50.000	1	65.000	1	65.000	1	60.000	1	50.000	1	40.000	1	35.000	1
1990-02-07	30.000	1	40.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1	10.000	1	15.000	1	25.000	1	55.000	1	50.000	1	50.000	1	55.000	1	50.000	1	55.000	1	65.000	1	55.000	1	40.000	1	40.000	1	40.000	1	35.000	1	30.000	1	25.000	1
1990-02-08	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	15.000	1	25.000	1	45.000	1	45.000	1	40.000	1	35.000	1	45.000	1	45.000	1	40.000	1	35.000	1	40.000	1	50.000	1	55.000	1	60.000	1	55.000	1	50.000	1	30.000	1	10.000	1
1990-02-09	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-10	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	10.000	1	10.000	1	15.000	1	25.000	1	20.000	1	25.000	1	25.000	1	25.000	1	20.000	1	15.000	1	15.000	1	10.000	1
1990-02-11	20.000	1	20.000	1	25.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	10.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-12	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	25.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	10.000	1
1990-02-13	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-14	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-15	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-16	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-17	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	15.000	1	20.000	1	20.000	1	20.000	1
1990-02-18	20.000	1	20.000	1	20.000	1	35.000	1	40.000	1	35.000	1	35.000	1	30.000	1	45.000	1	65.000	1	70.000	1	60.000	1	55.000	1	45.000	1	40.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	20.000	1	20.000	1
1990-02-19	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	20.000	1	15.000	1	20.000	1	20.000	1	30.000	1	55.000	1	90.000	1	120.000	1	120.000	1	90.000	1	90.000	1	75.000	1	60.000	1	50.000	1	40.000	1	30.000	1	25.000	1	20.000	1	25.000	1
1990-02-20	30.000	1	30.000	1	25.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	25.000	1	45.000	1	75.000	1	85.000	1	90.000	1	85.000	1	80.000	1	80.000	1	65.000	1	60.000	1	50.000	1	35.000	1	30.000	1	30.000	1	25.000	1	20.000	1
1990-02-21	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	25.000	1	45.000	1	60.000	1	70.000	1	75.000	1	80.000	1	75.000	1	65.000	1	45.000	1	35.000	1	30.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1
1990-02-22	20.000	1	10.000	1	10.000	1	30.000	1	25.000	1	20.000	1	20.000	1	20.000	1	20.000	1	30.000	1	40.000	1	55.000	1	65.000	1	60.000	1	55.000	1	50.000	1	45.000	1	40.000	1	45.000	1	50.000	1	50.000	1	50.000	1	55.000	1	55.000	1
1990-02-23	35.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	25.000	1	60.000	1	90.000	1	100.000	1	100.000	1	100.000	1	110.000	1	110.000	1	95.000	1	75.000	1	70.000	1	60.000	1	55.000	1	50.000	1	45.000	1	45.000	1	40.000	1
1990-02-24	40.000	1	35.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	25.000	1	85.000	1	80.000	1	100.000	1	100.000	1	75.000	1	55.000	1	50.000	1	50.000	1	50.000	1	45.000	1	40.000	1	35.000	1	35.000	1	35.000	1	35.000	1
1990-02-25	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	15.000	1	45.000	1	70.000	1	85.000	1	70.000	1	55.000	1	65.000	1	50.000	1	30.000	1	35.000	1	40.000	1	30.000	1	30.000	1	20.000	1	20.000	1	20.000	1
1990-02-26	20.000	1	20.000	1	20.000	1	15.000	1	20.000	1	35.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-27	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-02-28	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-01	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-02	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-03	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-04	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-05	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	15.000	1	10.000	1	10.000	1	15.000	1	15.000	1	20.000	1	20.000	1	20.000	1	10.000	1
1990-03-06	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-07	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-08	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	25.000	1	30.000	1	30.000	1	30.000	1	35.000	1	40.000	1	10.000	1	15.000	1	20.000	1	25.000	1	15.000	1	10.000	1	20.000	1
1990-03-09	20.000	1	15.000	1	15.000	1	15.000	1	10.000	1	10.000	1	10.000	1	20.000	1	35.000	1	50.000	1	60.000	1	25.000	1	20.000	1	15.000	1	15.000	1	10.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-10	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-11	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-12	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-13	35.000	1	45.000	1	40.000	1	25.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	25.000	1	30.000	1	30.000	1	35.000	1	40.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	20.000	1	20.000	1	10.000	1
1990-03-14	10.000	1	15.000	1	20.000	1	10.000	1	15.000	1	10.000	1	15.000	1	45.000	1	55.000	1	65.000	1	90.000	1	80.000	1	60.000	1	55.000	1	50.000	1	50.000	1	45.000	1	40.000	1	35.000	1	40.000	1	40.000	1	40.000	1	30.000	1	30.000	1
1990-03-15	30.000	1	30.000	1	25.000	1	20.000	1	20.000	1	20.000	1	25.000	1	35.000	1	45.000	1	60.000	1	65.000	1	85.000	1	95.000	1	115.000	1	105.000	1	85.000	1	75.000	1	60.000	1	60.000	1	50.000	1	45.000	1	40.000	1	35.000	1	30.000	1
1990-03-16	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	55.000	1	90.000	1	95.000	1	85.000	1	60.000	1	60.000	1	50.000	1	40.000	1	40.000	1	40.000	1	45.000	1	30.000	1	30.000	1	25.000	1
1990-03-17	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	15.000	1	10.000	1	20.000	1	30.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	30.000	1	20.000	1	20.000	1	25.000	1	30.000	1	30.000	1	25.000	1	20.000	1	20.000	1
1990-03-18	25.000	1	20.000	1	20.000	1	15.000	1	20.000	1	20.000	1	20.000	1	20.000	1	35.000	1	35.000	1	25.000	1	20.000	1	30.000	1	30.000	1	30.000	1	25.000	1	25.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	25.000	1	20.000	1
1990-03-19	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	15.000	1	50.000	1	70.000	1	65.000	1	50.000	1	45.000	1	20.000	1	20.000	1	25.000	1	30.000	1	35.000	1	30.000	1	30.000	1	30.000	1	30.000	1	25.000	1	20.000	1
1990-03-20	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	45.000	1	55.000	1	75.000	1	35.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	20.000	1	15.000	1
1990-03-21	20.000	1	15.000	1	20.000	1	15.000	1	15.000	1	20.000	1	10.000	1	15.000	1	20.000	1	30.000	1	30.000	1	35.000	1	35.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1
1990-03-22	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1
1990-03-23	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-24	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	15.000	1	10.000	1	10.000	1
1990-03-25	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-25	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	25.000	1	30.000	1	40.000	1	35.000	1	25.000	1	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	20.000	1	20.000	1
1990-03-26	30.000	1	35.000	1	30.000	1	30.000	1	30.000	1	35.000	1	40.000	1	40.000	1	50.000	1	60.000	1	60.000	1	60.000	1	55.000	1	65.000	1	55.000	1	45.000	1	40.000	1	40.000	1	40.000	1	40.000	1	30.000	1	15.000	1	10.000	1	10.000	1
1990-03-27	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-28	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-03-29	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	20.000	1	25.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	40.000	1	30.000	1
1990-03-30	30.000	1	30.000	1	30.000	1	20.000	1	25.000	1	30.000	1	35.000	1	45.000	1	50.000	1	80.000	1	105.000	1	85.000	1	80.000	1	70.000	1	55.000	1	45.000	1	45.000	1	45.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1	30.000	1
1990-03-31	20.000	1	20.000	1	20.000	1	20.000	1	15.000	1	10.000	1	10.000	1	15.000	1	20.000	1	25.000	1	30.000	1	40.000	1	25.000	1	25.000	1	30.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
1990-04-01	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	15.000	1	25.000	1	20.000	1	20.000	1	20.000	1	20.000	1	15.000	1	20.000	1	20.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1	10.000	1
